724050,"WASHINGTON DC REAGAN AP",VA,-5.0,38.867,-77.033,3
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
06/19/2005,09:00,873,1323,583,2,8,530,2,15,232,2,8,61900,2,8,54700,2,15,25700,2,8,6030,2,19,8,E,9,8,E,9,21.7,A,7,12.8,A,7,57,A,7,1018,A,7,20,A,7,4.6,A,7,16000,A,7,2591,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,10:00,1053,1323,749,2,8,678,2,15,209,2,8,79300,2,8,68900,2,15,24300,2,8,7350,2,19,4,E,9,4,E,9,23.3,A,7,12.8,A,7,52,A,7,1018,A,7,10,A,7,3.1,A,7,16000,A,7,7620,A,7,2.9,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,11:00,1185,1323,778,2,8,518,2,15,312,2,8,84000,2,8,54200,2,15,35300,2,8,16520,2,19,4,E,9,4,E,9,24.4,A,7,13.3,A,7,50,A,7,1020,A,7,50,A,7,3.6,A,7,16000,A,7,77777,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,12:00,1258,1323,583,2,8,168,2,15,422,2,8,64500,2,8,18000,2,15,47400,2,8,25940,2,19,8,E,9,8,E,9,24.4,A,7,13.3,A,7,50,A,7,1018,A,7,30,A,7,4.6,A,7,16000,A,7,1524,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,13:00,1269,1323,730,2,8,324,2,15,418,2,8,80400,2,8,35300,2,15,46500,2,8,29590,2,19,8,E,9,8,E,9,25.6,A,7,13.3,A,7,47,A,7,1018,A,7,40,A,7,4.6,A,7,16000,A,7,914,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,14:00,1215,1323,860,2,8,586,2,15,320,2,8,93000,2,8,61300,2,15,36600,2,8,19230,2,19,8,E,9,8,E,9,25.6,A,7,13.3,A,7,47,A,7,1018,A,7,70,A,7,5.2,A,7,16000,A,7,1067,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,15:00,1101,1323,625,2,8,310,2,15,366,2,8,68200,2,8,33600,2,15,40100,2,8,14170,2,19,8,E,9,8,E,9,25.0,A,7,13.9,A,7,50,A,7,1018,A,7,50,A,7,7.2,A,7,16000,A,7,2896,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,16:00,935,1323,617,2,8,588,2,15,201,2,8,64600,2,8,59200,2,15,22600,2,8,5580,2,19,8,E,9,8,E,9,23.3,A,7,15.6,A,7,62,A,7,1018,A,7,70,A,7,8.8,A,7,16000,A,7,1128,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,17:00,727,1323,377,2,8,271,2,15,228,2,8,40500,2,8,28500,2,15,24800,2,8,5390,2,19,5,E,9,5,E,9,22.8,A,7,15.6,A,7,64,A,7,1018,A,7,60,A,7,7.7,A,7,16000,A,7,77777,A,7,2.9,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,18:00,493,1323,262,2,8,299,2,15,150,2,8,27700,2,8,29000,2,15,16900,2,8,3120,2,19,8,E,9,8,E,9,21.7,A,7,15.0,A,7,66,A,7,1019,A,7,90,A,7,7.7,A,7,16000,A,7,1067,A,7,2.9,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,19:00,248,1323,34,2,8,0,2,15,34,2,8,4000,2,8,0,2,15,4000,2,8,1340,2,19,10,E,9,7,A,7,21.1,A,7,15.0,A,7,68,A,7,1019,A,7,100,A,7,7.7,A,7,16000,A,7,1372,A,7,3.0,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,20:00,36,761,1,2,8,0,2,15,1,2,8,100,2,8,0,2,15,100,2,8,40,2,19,8,E,9,8,E,9,20.6,A,7,13.9,A,7,65,A,7,1020,A,7,100,A,7,6.7,A,7,16000,A,7,1676,A,7,2.9,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,20.0,A,7,12.2,A,7,61,A,7,1021,A,7,100,A,7,5.7,A,7,16000,A,7,1829,A,7,2.9,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,19.4,A,7,12.2,A,7,63,A,7,1022,A,7,100,A,7,4.1,A,7,16000,A,7,2438,A,7,2.8,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,18.9,A,7,11.1,A,7,61,A,7,1022,A,7,90,A,7,5.2,A,7,16000,A,7,1676,A,7,2.7,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/19/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,17.8,A,7,11.7,A,7,67,A,7,1022,A,7,70,A,7,3.6,A,7,16000,A,7,5486,A,7,2.7,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,17.2,A,7,11.7,A,7,70,A,7,1021,A,7,80,A,7,4.1,A,7,16000,A,7,77777,A,7,2.6,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,16.7,A,7,12.2,A,7,75,A,7,1021,A,7,80,A,7,3.6,A,7,16000,A,7,77777,A,7,2.6,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,16.1,A,7,12.2,A,7,78,A,7,1021,A,7,30,A,7,3.6,A,7,16000,A,7,77777,A,7,2.5,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,16.1,A,7,12.8,A,7,81,A,7,1021,A,7,50,A,7,3.6,A,7,16000,A,7,77777,A,7,2.5,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,05:00,7,342,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,6,E,9,4,E,9,16.1,A,7,12.8,A,7,81,A,7,1021,A,7,30,A,7,3.1,A,7,16000,A,7,7620,A,7,2.4,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,06:00,171,1323,61,2,8,24,2,15,58,2,8,6700,2,8,1700,2,15,6400,2,8,1310,2,19,7,E,9,5,E,9,16.7,A,7,12.8,A,7,78,A,7,1022,A,7,40,A,7,3.6,A,7,16000,A,7,3962,A,7,2.4,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,07:00,415,1323,68,2,8,0,2,15,68,2,8,8000,2,8,0,2,15,8000,2,8,2810,2,19,9,E,9,6,E,9,17.8,A,7,13.3,A,7,75,A,7,1022,A,7,40,A,7,3.6,A,7,16000,A,7,7620,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,08:00,654,1323,210,2,8,25,2,15,198,2,8,23900,2,8,2100,2,15,22900,2,8,7830,2,19,9,E,9,7,E,9,17.8,A,7,13.3,A,7,75,A,7,1023,A,7,50,A,7,4.6,A,7,16000,A,7,7620,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,09:00,872,1323,181,2,8,0,2,15,181,2,8,21500,2,8,0,2,15,21500,2,8,8520,2,19,9,E,9,7,E,9,18.9,A,7,12.2,A,7,65,A,7,1023,A,7,30,A,7,4.6,A,7,16000,A,7,7010,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,10:00,1053,1323,227,2,8,0,2,15,227,2,8,27300,2,8,0,2,15,27300,2,8,11000,2,19,9,E,9,7,E,9,19.4,A,7,12.8,A,7,66,A,7,1024,A,7,40,A,7,3.6,A,7,16000,A,7,3962,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,11:00,1185,1323,272,2,8,6,2,15,266,2,8,32800,2,8,500,2,15,32400,2,8,12810,2,19,9,E,9,8,E,9,20.0,A,7,12.8,A,7,63,A,7,1023,A,7,70,A,7,3.6,A,7,16000,A,7,914,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,12:00,1258,1323,364,2,8,30,2,15,336,2,8,40400,2,8,3100,2,15,37500,2,8,19640,2,19,10,E,9,8,E,9,20.6,A,7,12.8,A,7,61,A,7,1023,A,7,60,A,7,3.1,A,7,16000,A,7,1067,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,13:00,1269,1323,520,2,8,90,2,15,434,2,8,57600,2,8,9300,2,15,48600,2,8,25610,2,19,10,E,9,9,E,9,22.2,A,7,12.2,A,7,53,A,7,1022,A,7,50,A,7,1.5,A,7,16000,A,7,1219,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,14:00,1215,1323,524,2,8,114,2,15,420,2,8,58000,2,8,12200,2,15,46800,2,8,21660,2,19,10,E,9,9,E,9,21.7,A,7,12.8,A,7,57,A,7,1022,A,7,100,A,7,3.6,A,7,16000,A,7,1524,A,7,2.4,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,15:00,1102,1323,637,2,8,340,2,15,353,2,8,69700,2,8,36900,2,15,38900,2,8,13620,2,19,10,E,9,9,E,9,22.8,A,7,11.7,A,7,50,A,7,1021,A,7,90,A,7,2.6,A,7,16000,A,7,1433,A,7,2.5,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,16:00,935,1323,424,2,8,142,2,15,323,2,8,46400,2,8,15000,2,15,35700,2,8,9880,2,19,10,E,9,8,E,9,22.2,A,7,11.7,A,7,51,A,7,1020,A,7,150,A,7,1.5,A,7,16000,A,7,6096,A,7,2.5,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,17:00,728,1323,197,2,8,18,2,15,187,2,8,22800,2,8,1400,2,15,22000,2,8,8000,2,19,10,E,9,9,E,9,22.8,A,7,11.7,A,7,50,A,7,1020,A,7,70,A,7,2.6,A,7,16000,A,7,1676,A,7,2.5,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,18:00,494,1323,200,2,8,98,2,15,164,2,8,22000,2,8,9400,2,15,18500,2,8,4420,2,19,9,E,9,9,E,9,21.1,A,7,12.8,A,7,59,A,7,1019,A,7,180,A,7,3.1,A,7,16000,A,7,1402,A,7,2.4,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,19:00,249,1323,90,2,8,123,2,15,67,2,8,9800,2,8,9400,2,15,8100,2,8,1440,2,19,0,E,9,0,A,7,20.6,A,7,12.8,A,7,61,A,7,1019,A,7,180,A,7,3.1,A,7,16000,A,7,77777,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,20:00,36,761,2,2,8,0,2,15,2,2,8,300,2,8,0,2,15,300,2,8,80,2,19,1,E,9,1,E,9,19.4,A,7,12.8,A,7,66,A,7,1019,A,7,170,A,7,2.6,A,7,16000,A,7,6096,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.4,A,7,12.8,A,7,66,A,7,1020,A,7,150,A,7,2.6,A,7,16000,A,7,77777,A,7,2.3,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.9,A,7,12.8,A,7,68,A,7,1020,A,7,180,A,7,2.6,A,7,16000,A,7,77777,A,7,2.2,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.3,A,7,13.3,A,7,73,A,7,1020,A,7,240,A,7,1.5,A,7,16000,A,7,77777,A,7,2.2,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/20/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.8,A,7,12.8,A,7,73,A,7,1020,A,7,240,A,7,1.5,A,7,16000,A,7,77777,A,7,2.2,E,8,0.205,F,8,0.160,F,8,0,1,A,7
06/21/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.2,A,7,12.8,A,7,75,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,2.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.2,A,7,12.2,A,7,72,A,7,1019,A,7,290,A,7,1.5,A,7,16000,A,7,77777,A,7,2.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.1,A,7,12.8,A,7,81,A,7,1019,A,7,210,A,7,1.5,A,7,14400,A,7,77777,A,7,2.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.6,A,7,12.8,A,7,83,A,7,1018,A,7,250,A,7,1.5,A,7,12800,A,7,77777,A,7,2.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,05:00,7,342,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,16.1,A,7,12.2,A,7,78,A,7,1018,A,7,250,A,7,1.5,A,7,9600,A,7,77777,A,7,2.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,06:00,170,1322,61,2,8,24,2,15,58,2,8,6700,2,8,1700,2,15,6400,2,8,1310,2,19,3,E,9,3,E,9,16.1,A,7,13.3,A,7,83,A,7,1018,A,7,230,A,7,2.1,A,7,9600,A,7,77777,A,7,2.3,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,07:00,414,1322,234,2,8,399,2,15,110,2,8,24400,2,8,35700,2,15,13200,2,8,2080,2,19,3,E,9,3,E,9,18.3,A,7,13.3,A,7,73,A,7,1018,A,7,210,A,7,2.1,A,7,11200,A,7,77777,A,7,2.3,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,08:00,653,1322,407,2,8,525,2,15,148,2,8,43600,2,8,52600,2,15,17600,2,8,3070,2,19,0,E,9,0,E,9,20.6,A,7,12.8,A,7,61,A,7,1018,A,7,230,A,7,2.6,A,7,16000,A,7,77777,A,7,2.4,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,09:00,871,1322,602,2,8,664,2,15,164,2,8,63400,2,8,67100,2,15,19200,2,8,4230,2,19,0,E,9,0,E,9,22.2,A,7,12.8,A,7,55,A,7,1018,A,7,200,B,8,2.6,A,7,16000,A,7,77777,A,7,2.5,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,10:00,1052,1322,749,2,8,726,2,15,171,2,8,80400,2,8,74500,2,15,21100,2,8,6120,2,19,3,E,9,3,E,9,23.3,A,7,13.3,A,7,53,A,7,1017,A,7,170,A,7,3.6,A,7,16000,A,7,77777,A,7,2.6,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,11:00,1184,1322,839,2,8,663,2,15,245,2,8,89100,2,8,67400,2,15,28600,2,8,12650,2,19,4,E,9,4,E,9,23.9,A,7,13.3,A,7,51,A,7,1017,A,7,180,A,7,4.1,A,7,16000,A,7,77777,A,7,2.5,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,12:00,1258,1322,862,2,8,589,2,15,301,2,8,90800,2,8,59500,2,15,34100,2,8,22020,2,19,8,E,9,8,E,9,24.4,A,7,14.4,A,7,54,A,7,1019,A,7,180,A,7,4.6,A,7,16000,A,7,1463,A,7,2.4,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,13:00,1269,1322,879,2,8,594,2,15,309,2,8,92600,2,8,59900,2,15,35000,2,8,24240,2,19,8,E,9,8,E,9,25.6,A,7,13.9,A,7,48,A,7,1016,A,7,200,A,7,3.1,A,7,16000,A,7,1524,A,7,2.3,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,14:00,1215,1322,707,2,8,341,2,15,393,2,8,77800,2,8,37100,2,15,43700,2,8,21380,2,19,4,E,9,4,E,9,26.7,A,7,14.4,A,7,47,A,7,1015,A,7,200,A,7,4.1,A,7,16000,A,7,77777,A,7,2.4,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,15:00,1102,1322,793,2,8,698,2,15,210,2,8,84300,2,8,71200,2,15,24800,2,8,8380,2,19,8,E,9,8,E,9,27.2,A,7,12.8,A,7,41,A,7,1014,A,7,230,B,8,2.1,A,7,16000,A,7,1676,A,7,2.5,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,16:00,936,1322,645,2,8,694,2,15,153,2,8,68800,2,8,70800,2,15,18600,2,8,4400,2,19,3,E,9,3,E,9,27.8,A,7,12.2,A,7,38,A,7,1013,A,7,250,A,7,4.1,A,7,16000,A,7,77777,A,7,2.6,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,17:00,729,1322,465,2,8,571,2,15,150,2,8,48400,2,8,56500,2,15,17200,2,8,3280,2,19,4,E,9,4,E,9,27.8,A,7,12.8,A,7,40,A,7,1012,A,7,290,A,7,2.6,A,7,16000,A,7,77777,A,7,2.7,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,18:00,495,1322,272,2,8,415,2,15,117,2,8,28800,2,8,39200,2,15,14100,2,8,2240,2,19,4,E,9,4,E,9,27.8,A,7,13.3,A,7,41,A,7,1012,A,7,360,A,7,1.5,A,7,16000,A,7,77777,A,7,2.9,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,19:00,250,1322,107,2,8,246,2,15,61,2,8,11200,2,8,17900,2,15,7800,2,8,1110,2,19,5,E,9,5,A,7,26.7,A,7,12.8,A,7,42,A,7,1012,A,7,250,A,7,3.1,A,7,16000,A,7,77777,A,7,3.1,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,20:00,37,782,1,2,8,0,2,15,1,2,8,100,2,8,0,2,15,100,2,8,40,2,19,3,E,9,3,E,9,24.4,A,7,14.4,A,7,54,A,7,1012,A,7,230,A,7,3.1,A,7,16000,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,23.9,A,7,16.7,A,7,64,A,7,1012,A,7,200,A,7,4.1,A,7,16000,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,23.3,A,7,16.1,A,7,64,A,7,1013,A,7,210,A,7,4.6,A,7,16000,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,22.2,A,7,17.2,A,7,73,A,7,1012,A,7,210,A,7,4.1,A,7,14400,A,7,7620,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/21/2005,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,21.7,A,7,18.3,A,7,81,A,7,1012,A,7,200,A,7,3.1,A,7,12800,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,21.1,A,7,17.2,A,7,78,A,7,1012,A,7,220,A,7,3.1,A,7,12800,A,7,77777,A,7,2.9,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,20.6,A,7,16.7,A,7,78,A,7,1011,A,7,200,A,7,2.1,A,7,12800,A,7,77777,A,7,2.9,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,20.6,A,7,16.1,A,7,75,A,7,1011,A,7,190,A,7,2.1,A,7,12800,A,7,7620,A,7,2.9,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,20.0,A,7,16.1,A,7,78,A,7,1011,A,7,210,A,7,3.1,A,7,11200,A,7,77777,A,7,2.9,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,05:00,6,342,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,E,9,19.4,A,7,16.7,A,7,84,A,7,1011,A,7,210,A,7,2.1,A,7,8000,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,06:00,169,1322,49,2,8,0,2,15,49,2,8,5400,2,8,0,2,15,5400,2,8,1550,2,19,8,E,9,8,E,9,21.1,A,7,16.1,A,7,73,A,7,1011,A,7,0,A,7,0.0,A,7,8000,A,7,7620,A,7,3.1,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,07:00,413,1322,197,2,8,180,2,15,140,2,8,21200,2,8,16500,2,15,16000,2,8,3150,2,19,9,E,9,8,E,9,22.8,A,7,17.2,A,7,71,A,7,1012,A,7,60,A,7,2.1,A,7,8000,A,7,4267,A,7,3.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,08:00,652,1322,278,2,8,111,2,15,223,2,8,30500,2,8,11100,2,15,25000,2,8,6540,2,19,10,E,9,10,E,9,24.4,A,7,15.6,A,7,58,A,7,1012,A,7,310,A,7,3.1,A,7,9600,A,7,3658,A,7,3.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,09:00,870,1322,253,2,8,12,2,15,245,2,8,29400,2,8,1000,2,15,28700,2,8,10730,2,19,9,E,9,9,E,9,25.0,A,7,15.6,A,7,56,A,7,1012,A,7,300,A,7,3.1,A,7,9600,A,7,3962,A,7,3.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,10:00,1051,1322,214,2,8,6,2,15,209,2,8,25800,2,8,500,2,15,25500,2,8,10280,2,19,9,E,9,8,E,9,25.0,A,7,15.6,A,7,56,A,7,1012,A,7,320,A,7,7.7,A,7,11200,A,7,3658,A,7,3.2,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,11:00,1183,1322,179,2,8,0,2,15,179,2,8,22300,2,8,0,2,15,22300,2,8,9200,2,19,10,E,9,9,E,9,21.7,A,7,16.1,A,7,70,A,7,1013,A,7,320,A,7,4.6,A,7,14400,A,7,2896,A,7,3.3,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,12:00,1258,1322,146,2,8,0,2,15,146,2,8,18600,2,8,0,2,15,18600,2,8,7730,2,19,9,E,9,9,E,9,21.1,A,7,17.8,A,7,81,A,7,1012,A,7,330,A,7,4.6,A,7,9600,A,7,1219,A,7,3.4,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,13:00,1268,1322,431,2,8,66,2,15,367,2,8,47700,2,8,6800,2,15,41200,2,8,22070,2,19,5,E,9,5,E,9,23.3,A,7,18.3,A,7,74,A,7,1012,A,7,290,A,7,3.1,A,7,12800,A,7,3962,A,7,3.4,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,14:00,1215,1322,713,2,8,317,2,15,421,2,8,78100,2,8,34500,2,15,46400,2,8,23070,2,19,4,E,9,4,E,9,25.6,A,7,17.8,A,7,62,A,7,1012,A,7,310,A,7,4.6,A,7,14400,A,7,3962,A,7,3.3,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,15:00,1102,1322,776,2,8,638,2,15,243,2,8,81600,2,8,64600,2,15,27700,2,8,9570,2,19,4,E,9,4,E,9,27.8,A,7,17.8,A,7,55,A,7,1011,A,7,320,A,7,4.1,A,7,12800,A,7,77777,A,7,3.1,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,16:00,936,1322,617,2,8,635,2,15,166,2,8,65400,2,8,64600,2,15,19600,2,8,4740,2,19,5,E,9,5,E,9,28.3,A,7,17.2,A,7,51,A,7,1011,A,7,350,A,7,5.7,A,7,12800,A,7,77777,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,17:00,729,1322,454,2,8,465,2,15,197,2,8,47800,2,8,47200,2,15,21800,2,8,4400,2,19,6,E,9,5,E,9,27.2,A,7,16.7,A,7,53,A,7,1011,A,7,350,A,7,5.2,A,7,9600,A,7,7620,A,7,3.0,E,8,0.206,F,8,0.160,F,8,0,1,A,7
06/22/2005,18:00,495,1322,46,2,8,0,2,15,46,2,8,5700,2,8,0,2,15,5700,2,8,2120,2,19,10,E,9,9,E,9,21.7,A,7,15.0,A,7,66,A,7,1011,A,7,350,A,7,3.6,A,7,16000,A,7,2743,A,7,3.1,E,8,0.206,F,8,0.160,F,8,0,1,A,7
